716620, -4832237.786999262,-2679438.3255438516,-4443388.581829642,-4666590.62744391,-4390.61798622026
716623, -4832237.786999262,-2679438.3255438516,-4443388.581829642,-4666590.62744391,-4390.61798622026
716625, -4832237.786999262,-2679438.3255438516,-4443388.581829642,-4666590.62744391,-4390.61798622026
716709,21690514.0394183,-3876783.0514162118,5568955.308979326,-15454980.100074532,-9823.207835457479
